id,text,label,predictor,confidence
5442,"RT @mention Apple Pop Up Store for #SXSW, Why not Pop Up Genius Bars - Everywhere?",1,,
5443,RT @mention Apple pop-up shop for #SXSW. How cool is that? <URL>,1,,
5444,RT @mention Apple Popup Store at #SXSW <URL>,2,,
5445,RT @mention Apple Popup Store at #SXSW <URL> (Sat AM at opening),1,,
5446,RT @mention Apple puts popup store at #SXSW to hawk iPad 2.  Think they'll sell one or two?  <URL>,2,,
5447,RT @mention Apple selling iPad 2 at #sxsw. California is great at building cult followings. <URL>,2,,
5448,RT @mention Apple set to open popup shop in Austin (6th &amp; Con) for SXSW <URL> via @mention #sxsw #sxswprsa #prsa,2,,
5449,RT @mention Apple set to open popup shop in core of #SXSW action <URL>,2,,
5450,RT @mention Apple set to open popup shop in core of #SXSW action <URL> (iPad2 on the ground.),2,,
5451,RT @mention Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! <URL> // danger,2,,
5452,RT @mention Apple set to open popup shop in core of SXSW action <URL> #SXSW #Apple #ipad #retail,2,,
5453,RT @mention Apple set to open popup shop in core of SXSW action <URL> via @mention #SXSW,1,,
5454,"RT @mention Apple sets up 5,000-square-foot temporary store at #SXSW to sell new iPads, test potential traffic <URL>",2,,
5455,"RT @mention Apple sets up 5,000-square-foot temporary store at #SXSW to sell new iPads, test potentialâ€_ <URL> #socialmedia #ipad",2,,
5456,RT @mention Apple sets up temporary Austin store to serve the hordes of iPad 2 purchasers at #sxsw <URL>,2,,
5457,RT @mention Apple setting up temp store at #SXSW to sell the #iPad2. Crazy? Brilliant? Convenient? <URL>,1,,
5458,RT @mention Apple store downtown Austin open til Midnight. #sxsw,2,,
5459,RT @mention Apple Store has had a line down the block all week long at #sxsw amazing,1,,
5460,RT @mention Apple to have a pop-up store at South by South West: <URL> #sxsw,2,,
5461,RT @mention Apple to open a pop-up store downtown Austin (1st floor of my bldg at 6th &amp; congress) for #SXSW and the iPad 2 launch #morefunpeoplewatching,2,,
5462,RT @mention Apple to Open Pop-Up Shop at SXSW [REPORT] - <URL> #Apple #sxsw,2,,
5463,RT @mention Apple to Open Pop-Up Shop at SXSW [REPORT] - <URL> #sxsw,1,,
5464,RT @mention Apple to open temporary store for #SXSW at 6th and Congress <URL>,2,,
5465,RT @mention Apple to open temporary store for #SXSW at 6th and Congress <URL> #atx,2,,
5466,RT @mention Apple to open temporary store for #SXSW. Interesting.  <URL>,1,,
5467,"RT @mention Apple, Google, Intel ... Go Gaga for The Go Game by @mention @mention  <URL> (cc @mention @iangogame) #LI #SXSW",2,,
5468,"RT @mention Apple. Intel. Genentech. Atari. Cisco...&quot;Something Ventured,&quot; traces the risk takers who wrote checks: <URL> #SXSW",2,,
5469,RT @mention Apple...&quot;the classiest fascist company in America&quot; Kara Swisher #sxsw,3,,
5470,RT @mention Apple's doing a #sxsw pop up store for iPad2 sayeth @mention <URL>,2,,
5471,"RT @mention Apple's pop up shop on Lavaca and 6th #sxsw yes, the line wraps around the block (@mention Apple Store, SXSW) <URL>",2,,
5472,RT @mention Apple's taking old iPads for Teach For America (user gets a tax write-off) when you buy a new iPad. Kinda cool. #sxsw,1,,
5473,"RT @mention Arduino + android = Flaming skulls  <URL> Refrigerator Speaks , Salon K, 3:30pm @mention @mention #sxsw #smartthings",1,,
5474,"RT @mention Arduino + android = Flaming skulls <URL> The Refrigerator Speaks , Salon K, 3:30pm  @mention @mention  #sxsw #smartthings",2,,
5475,RT @mention Are you at #sxsw? Check out #Tokii in the the Maple Leaf Digital Lounge <URL> www.tokii.com,2,,
5476,RT @mention Are you attending the #SXSW and want to explore #Austin ? Check out @mention for Austin <URL>,2,,
5477,"RT @mention Are you going to be at #SXSW and wish you could purchase an iPad 2?

Not to worry! - <URL> 

Well played Apple. Well played.",1,,
5478,RT @mention are you going to check out the #Apple pop-up shop during #sxsw #sxswi? let us know! <URL> #ipad2,2,,
5479,RT @mention Are you stupid at #sxsw ? Find it out with your #Mac and our game <URL> or via your #iPad 1&amp;2 <URL>,2,,
5480,RT @mention Aron Pilhofer from NY Times just endorsed HTML over iPad at #NewsApps #sxsw and asked us not to tweet what he actually said!,2,,
5481,"RT @mention Arriving in the US for #sxsw, will be looking for a MicroSIM for data in my iPhone // recommendations @mention",2,,
5482,"RT @mention as the search from sxsw via twitter does not work, check out google's real time search, at least you get some results #sxsw",1,,
5483,RT @mention At #sxsw &amp; want to drink free? Get the Ask Around IPhone App to find out where we are &amp; join us for drinks in #Austin.,1,,
5484,RT @mention At #SXSW and want to win an iPad? Get on the case with @mention @mention and @mentionR,1,,
5485,"RT @mention At #SXSW and want to win an iPad? Get on the case with #CHAOS, @mention and @mention <URL>",2,,
5486,"RT @mention At #sxsw apple has 99% marketshare, not seeing much linux.",2,,
5487,RT @mention At #SXSW conf and 1 out of every 200 people have a Mac or Ipad (including me).  What happened to the PC? Is it becoming obsolete?,2,,
5488,RT @mention At #sxsw even the cabbies are tech savvy. That's his iPhone streaming twitter. @mention  <URL>,1,,
5489,"RT @mention At #SXSW presentation, @mention demonstrates how you can pause a video on new video player and pick up in same spot on iPad app",1,,
5490,"RT @mention At #SXSW presentation, @mention demonstrates how you can pause a video on new video player and pick up in same spot on iPad app. #tveverywhere",1,,
5491,RT @mention At #SXSW preso @mention demonstrates how u can pause a video on new video player &amp; pick up in same spot on iPad app. #tveverywhere,2,,
5492,"RT @mention At #SXSW Social Hackathon session with Google, Bing, Webtrends and Chzbrgr. Going to figure out how to do this in Mpls/St Paul #bolinsxsw",2,,
5493,RT @mention At #sxsw with an iPhone? Use FREE iSpyArt App to send your photos of the #artallaround to @mention <URL>,2,,
5494,RT @mention At #SXSW your iphone charger is your best friend.,1,,
5495,"RT @mention At #SXSW, Apple schools the marketing experts <URL> via @mention",1,,
5496,"RT @mention At #SXSW, Apple schools the marketing experts | CNET - <URL>",2,,
5497,RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,1,,
5498,RT @mention At #sxsw? @mention / @mention wanna buy you a drink. 7pm at Fado on 4th. <URL> Join us!,2,,
5499,"RT @mention At #SXSW? come hear me speak in 40 mins. Designing iPad Interfaces - New Navigation Schemas in Ballrm A, 11:00am #UXDes @mention",2,,
5500,RT @mention At #SXSW? Don't forget to come to the #privacybootcamp for startups with @mention @mention @mention and @ACLU in ACC 9ABC at 3:30 CST!,2,,
5501,RT @mention At #SXSW? Don't forget to come to the #privacybootcamp for startups with @mention @mention @mention and @ACLU in ACC 9ABC at 3:30!,2,,
5502,RT @mention At #SXSW? Get the SoundCloud iPhone app <URL> and start recording. Use 4sq geotagging to be on the map: <URL>,2,,
5503,RT @mention At #sxsw? Join us for a drink (or 2) tonight at 7pm. Fado Irish Pub on 4th.  <URL> We'd love to meet!,2,,
5504,RT @mention At #sxsw? We're giving away an iPad 2 to the creator of the most popular disc during interactive. Create a disc &amp; share on Twitter!,2,,
5505,"RT @mention At #SXSW? Your #Chaos mission is to download @mention app, check-in &amp; start playing to redeem prizes @mention Austin hot spots! <URL>",2,,
5506,"RT @mention At #SXSW? Your mission is to download @mention app, check-in &amp; play to redeem prizes @mention Austin hot spots! <URL>",2,,
5507,RT @mention At #SXSW?? MindTouchers @mention @mention @mention are there giving iPad demos of MindTouch TCS! Tweet them to check it out!,1,,
5508,RT @mention At #tweethouse watching #ipad dj @mention rock out at #sxsw! Check out www.rana.co! #dotco,1,,
5509,"RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",1,,
5510,"RT @mention At SXSW, Apple schools the marketing experts <URL>  #SXSW",2,,
5511,"RT @mention At SXSW, Apple schools the marketing experts: <URL> via @mention #sxsw #apple #marketing",1,,
5512,RT @mention At the airport playing my fav game:  &quot;Are You Going to #SXSW?&quot; Wearing denim on denim? You're going.  Charging 3+ Apple products? You too.,2,,
5513,"RT @mention At the panel: &quot;Your mom has an ipad, designing for boomers&quot; #sxsw",2,,
5514,RT @mention Attending #sxsw? Austin Guide by @mention is now free to download on iTunes - <URL> #lp,2,,
5515,"RT @mention Attending Designing iPad Interfaces - New Navigation Schemas. With AKQA's Lynn Teo. Ballroom A. And yes, we are hiring. #sxsw",2,,
5516,"RT @mention Audience Q: What prototyping tools do you use? Sketchbooks/sharpie pens, photoshop, Balsamic, Google docs, Axsure, etc. #myprototype #sxsw",2,,
5517,RT @mention Audioboo: The front of the Apple iPad 2 queue <URL> #sxsw #sxswsa #apple #ipad2 #Austin #Texas,2,,
5518,"RT @mention Austin, my pal @mention lost her phone, please help RT @mention I left my WHITE iPhone 4G in a cab in Austin at #SXSW Internet, please help.",2,,
5519,RT @mention Australian business &amp; not-for-profits may be interested in these SEO insights from Google &amp; Bing at #sxsw <URL> #digibiz,2,,
5520,"RT @mention Available today, @mention mobile apps for #iPhone #Android #Blackberry and #windowsmobile w/ Facebook. More info: <URL> #SXSW",2,,
5521,"RT @mention Awesome hands on review of the iPad 2 coming tomorrow on @mention , guest post by @mention - he's at #SXSW",1,,
5522,RT @mention Awesome new version of @mention for iPhone &amp; new web site coming after #sxsw. Want a demo? Meet with @mention at #sxsw.,1,,
5523,RT @mention Awesome new version of @mention for iPhone and new web site coming after #sxsw. Want a demo? Meet with @mention at #sxsw.,1,,
5524,RT @mention Awesome new version of @mention for iPhone and new web site coming after #sxsw. Want a demo? Meet with @mention at #sxsw. Pls RT,1,,
5525,RT @mention Awesome presentation on digital magazines <URL> #touchingstories #SXSW #gsdm,2,,
5526,RT @mention Awesome! First day of #SXSW and #Apple just approved our new app!!! Go and download it now and check our blog for &quot;Big Stereo&quot; #ipad2,1,,
5527,"RT @mention Backupify Announces CloudSight Search, the First Searchable Archive Solution for Social Media and Google Apps #SXSW #SXSWi <URL>",1,,
5528,RT @mention Bad news update: the pop-up Apple Store is out of iPads! Not sure if they will have more by tomorrow. #SXSW,2,,
5529,RT @mention Badgeless event! Free Drinks! â€œ@mention Heading to free Google-sponsored happy hour for Semantic Web Austin @mention Fogo de ChÃ¡o #sxswâ€ù,1,,
5530,RT @mention Badger @mention on Angel News #sxsw <URL> - nice one. Also we're giving away a free iPad 2 - <URL> #contest,2,,
5531,RT @mention Barton Hollow is a free song download &amp; featured album on @mention @mention 2011 Featured Mix! <URL> #iTunes #sxsw,2,,
5532,"RT @mention Beautiful day in #austin! Come by and grab a slice or two. If you check in on #google, you can get a deal. #sxswi #SXSW",2,,
5533,"RT @mention Before It Even Begins, #Apple Wins #SXSW <URL> by @mention",1,,
5534,"RT @mention Before it even begins, Apple wins #SXSW <URL>",1,,
5535,"RT @mention Before It Even Begins, Apple Wins #SXSW <URL> /by @mention for @mention",1,,
5536,"RT @mention Before It Even Begins, Apple Wins #SXSW <URL> on @mention",1,,
5537,"RT @mention Before It Even Begins, Apple WinsÂ #SxSW, <URL> -&gt; gonna get sum! via @mention",1,,
5538,RT @mention Behaviour diff. Lots of phone calls while using ipad/laptop. Notsomuch with the mobiles internets. #sxsw,2,,
5539,RT @mention Behind on 100s of emails? Give them all 1 line iPhone composed replies. #SXSW #protip,2,,
5540,RT @mention Ben benieuwd! RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL>  #google #circles,2,,
5541,"RT @mention Best Brand Marketing at #SXSW: GE @mention solar powered carousel, @mention Rock 'n Roll Trailer Park, Apple's iPad2 pop-up shop",1,,
5542,RT @mention Best iPad design: Big chunky elements. Generous space. Clarity trumps density. Tap quality trumps tap quantity. #tapworthy #sxsw,1,,
5543,RT @mention Best pickup-line at #SXSW: Do you have an iPhone charger?,2,,
5544,"RT @mention BEST SWAG EVER. Thanks @mention My charging iPhone thanks you, too. #SXSW <URL>",1,,
5545,RT @mention best thing abt @mention for #SXSW?  great food &amp; drink w/patio &amp; plenty of free parking | 5-10 min N of &quot;the mess&quot; <URL>,2,,
5546,RT @mention Best thing heard at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention,2,,
5547,RT @mention Best thing I've heard at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention,2,,
5548,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my #iPad 2 money to #Japan relief. I don't need an iPad 2.&quot;,2,,
5549,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don'â€_ (cont) <URL>,2,,
5550,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't ne... <URL>,2,,
5551,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot;,2,,
5552,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention,3,,
5553,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention,3,,
5554,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; @mention,3,,
5555,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; &lt;Amen!&gt;,3,,
5556,RT @mention Best thing I've heard this wknd @mention #SXSW &quot;I gave my iPad 2 money 2 #Japan relief. I don't need iPad 2&quot;(@mention @mention),3,,
5557,RT @mention Best thing I've heard this wknd at #SXSW &quot;Gave my iPad 2 $ to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention,2,,
5558,RT @mention Best thing I've heard this wknd at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot;,2,,
5559,RT @mention Better get in line now. RT @mention Apple is opening up a temp store in downtown Austin for #SXSW &amp; iPad 2 launch <URL>,1,,
5560,"RT @mention Big night: Come party down with @mention and Google tonight at #sxsw: <URL> Bands, food, art, interactive maps! cc: @mention",2,,
5561,RT @mention biggest takeaway from #UXDes thus far -- bring physical world into your iPad design &amp; recreate already learned experiences. #sxsw,2,,
